,시도,시군구,행정구역명,행정동(행정기관명),법정동,행정구역코드,행정기관코드,행정기관 생성일,법정동코드
0,서울특별시,서울특별시,서울특별시,서울특별시,서울특별시,11,1100000000,19880423,1100000000
1,서울특별시,종로구,종로구,종로구,종로구,11010,1111000000,19880423,1111000000
2,서울특별시,종로구,청운효자동,청운효자동,청운동,1101072,1111051500,20081101,1111010100
3,서울특별시,종로구,청운효자동,청운효자동,신교동,1101072,1111051500,20081101,1111010200
4,서울특별시,종로구,청운효자동,청운효자동,궁정동,1101072,1111051500,20081101,1111010300
5,서울특별시,종로구,청운효자동,청운효자동,효자동,1101072,1111051500,20081101,1111010400
6,서울특별시,종로구,청운효자동,청운효자동,창성동,1101072,1111051500,20081101,1111010500
7,서울특별시,종로구,청운효자동,청운효자동,통인동,1101072,1111051500,20081101,1111010800
8,서울특별시,종로구,청운효자동,청운효자동,누상동,1101072,1111051500,20081101,1111010900
9,서울특별시,종로구,청운효자동,청운효자동,누하동,1101072,1111051500,20081101,1111011000
10,서울특별시,종로구,청운효자동,청운효자동,옥인동,1101072,1111051500,20081101,1111011100
11,서울특별시,종로구,청운효자동,청운효자동,세종로,1101072,1111051500,20081101,1111011900
12,서울특별시,종로구,사직동,사직동,통의동,1101053,1111053000,19880423,1111010600
13,서울특별시,종로구,사직동,사직동,적선동,1101053,1111053000,19880423,1111010700
14,서울특별시,종로구,사직동,사직동,체부동,1101053,1111053000,19880423,1111011200
15,서울특별시,종로구,사직동,사직동,필운동,1101053,1111053000,19880423,1111011300
16,서울특별시,종로구,사직동,사직동,내자동,1101053,1111053000,19880423,1111011400
17,서울특별시,종로구,사직동,사직동,사직동,1101053,1111053000,19880423,1111011500
18,서울특별시,종로구,사직동,사직동,도렴동,1101053,1111053000,19880423,1111011600
19,서울특별시,종로구,사직동,사직동,당주동,1101053,1111053000,19880423,1111011700
20,서울특별시,종로구,사직동,사직동,내수동,1101053,1111053000,19880423,1111011800
21,서울특별시,종로구,사직동,사직동,세종로,1101053,1111053000,19880423,1111011900
22,서울특별시,종로구,사직동,사직동,신문로1가,1101053,1111053000,19880423,1111012000
23,서울특별시,종로구,사직동,사직동,신문로2가,1101053,1111053000,19880423,1111012100
24,서울특별시,종로구,삼청동,삼청동,팔판동,1101054,1111054000,19880423,1111013900
25,서울특별시,종로구,삼청동,삼청동,삼청동,1101054,1111054000,19880423,1111014000
26,서울특별시,종로구,삼청동,삼청동,안국동,1101054,1111054000,19880423,1111014100
27,서울특별시,종로구,삼청동,삼청동,소격동,1101054,1111054000,19880423,1111014200
28,서울특별시,종로구,삼청동,삼청동,화동,1101054,1111054000,19880423,1111014300
29,서울특별시,종로구,삼청동,삼청동,사간동,1101054,1111054000,19880423,1111014400
30,서울특별시,종로구,삼청동,삼청동,송현동,1101054,1111054000,19880423,1111014500
31,서울특별시,종로구,부암동,부암동,부암동,1101055,1111055000,19880423,1111018400
32,서울특별시,종로구,부암동,부암동,홍지동,1101055,1111055000,19880423,1111018500
33,서울특별시,종로구,부암동,부암동,신영동,1101055,1111055000,19880423,1111018600
34,서울특별시,종로구,평창동,평창동,구기동,1101056,1111056000,19880423,1111018200
35,서울특별시,종로구,평창동,평창동,평창동,1101056,1111056000,19880423,1111018300
36,서울특별시,종로구,무악동,무악동,무악동,1101057,1111057000,19880423,1111018700
37,서울특별시,종로구,교남동,교남동,교남동,1101058,1111058000,19880423,1111017600
38,서울특별시,종로구,교남동,교남동,평동,1101058,1111058000,19880423,1111017700
39,서울특별시,종로구,교남동,교남동,송월동,1101058,1111058000,19880423,1111017800
40,서울특별시,종로구,교남동,교남동,홍파동,1101058,1111058000,19880423,1111017900
41,서울특별시,종로구,교남동,교남동,교북동,1101058,1111058000,19880423,1111018000
42,서울특별시,종로구,교남동,교남동,행촌동,1101058,1111058000,19880423,1111018100
43,서울특별시,종로구,가회동,가회동,가회동,1101060,1111060000,19880423,1111014600
44,서울특별시,종로구,가회동,가회동,재동,1101060,1111060000,19880423,1111014700
45,서울특별시,종로구,가회동,가회동,계동,1101060,1111060000,19880423,1111014800
46,서울특별시,종로구,가회동,가회동,원서동,1101060,1111060000,19880423,1111014900
47,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,세종로,1101061,1111061500,20110501,1111011900
48,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,청진동,1101061,1111061500,20110501,1111012200
49,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,서린동,1101061,1111061500,20110501,1111012300
50,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,수송동,1101061,1111061500,20110501,1111012400
51,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,중학동,1101061,1111061500,20110501,1111012500
52,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,종로1가,1101061,1111061500,20110501,1111012600
53,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,공평동,1101061,1111061500,20110501,1111012700
54,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,관훈동,1101061,1111061500,20110501,1111012800
55,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,견지동,1101061,1111061500,20110501,1111012900
56,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,와룡동,1101061,1111061500,20110501,1111013000
57,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,권농동,1101061,1111061500,20110501,1111013100
58,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,운니동,1101061,1111061500,20110501,1111013200
59,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,익선동,1101061,1111061500,20110501,1111013300
60,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,경운동,1101061,1111061500,20110501,1111013400
61,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,관철동,1101061,1111061500,20110501,1111013500
62,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,인사동,1101061,1111061500,20110501,1111013600
63,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,낙원동,1101061,1111061500,20110501,1111013700
64,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,종로2가,1101061,1111061500,20110501,1111013800
65,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,훈정동,1101061,1111061500,20110501,1111015000
66,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,묘동,1101061,1111061500,20110501,1111015100
67,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,봉익동,1101061,1111061500,20110501,1111015200
68,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,돈의동,1101061,1111061500,20110501,1111015300
69,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,장사동,1101061,1111061500,20110501,1111015400
70,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,관수동,1101061,1111061500,20110501,1111015500
71,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,종로3가,1101061,1111061500,20110501,1111015600
72,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,인의동,1101061,1111061500,20110501,1111015700
73,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,예지동,1101061,1111061500,20110501,1111015800
74,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,원남동,1101061,1111061500,20110501,1111015900
75,서울특별시,종로구,종로1·2·3·4가동,종로1·2·3·4가동,종로4가,1101061,1111061500,20110501,1111016100
76,서울특별시,종로구,종로5·6가동,종로5·6가동,연지동,1101063,1111063000,19880423,1111016000
77,서울특별시,종로구,종로5·6가동,종로5·6가동,효제동,1101063,1111063000,19880423,1111016200
78,서울특별시,종로구,종로5·6가동,종로5·6가동,종로5가,1101063,1111063000,19880423,1111016300
79,서울특별시,종로구,종로5·6가동,종로5·6가동,종로6가,1101063,1111063000,19880423,1111016400
80,서울특별시,종로구,종로5·6가동,종로5·6가동,충신동,1101063,1111063000,19880423,1111016700
81,서울특별시,종로구,이화동,이화동,이화동,1101064,1111064000,19880423,1111016500
82,서울특별시,종로구,이화동,이화동,연건동,1101064,1111064000,19880423,1111016600
83,서울특별시,종로구,이화동,이화동,동숭동,1101064,1111064000,19880423,1111016800
84,서울특별시,종로구,혜화동,혜화동,와룡동,1101073,1111065000,20120801,1111013000
85,서울특별시,종로구,혜화동,혜화동,혜화동,1101073,1111065000,20120801,1111016900
86,서울특별시,종로구,혜화동,혜화동,명륜1가,1101073,1111065000,20120801,1111017000
87,서울특별시,종로구,혜화동,혜화동,명륜2가,1101073,1111065000,20120801,1111017100
88,서울특별시,종로구,혜화동,혜화동,명륜4가,1101073,1111065000,20120801,1111017200
89,서울특별시,종로구,혜화동,혜화동,명륜3가,1101073,1111065000,20120801,1111017300
90,서울특별시,종로구,창신1동,창신제1동,창신동,1101067,1111067000,19880423,1111017400
91,서울특별시,종로구,창신2동,창신제2동,창신동,1101068,1111068000,19880423,1111017400
92,서울특별시,종로구,창신3동,창신제3동,창신동,1101069,1111069000,19880423,1111017400
93,서울특별시,종로구,숭인1동,숭인제1동,숭인동,1101070,1111070000,19880423,1111017500
94,서울특별시,종로구,숭인2동,숭인제2동,숭인동,1101071,1111071000,19880423,1111017500
95,서울특별시,중구,중구,중구,중구,11020,1114000000,19880423,1114000000
96,서울특별시,중구,소공동,소공동,소공동,1102052,1114052000,19880423,1114011100
97,서울특별시,중구,소공동,소공동,북창동,1102052,1114052000,19880423,1114011300
98,서울특별시,중구,소공동,소공동,태평로2가,1102052,1114052000,19880423,1114011400
99,서울특별시,중구,소공동,소공동,남대문로2가,1102052,1114052000,19880423,1114011500
100,서울특별시,중구,소공동,소공동,남대문로3가,1102052,1114052000,19880423,1114011600
101,서울특별시,중구,소공동,소공동,남대문로4가,1102052,1114052000,19880423,1114011700
102,서울특별시,중구,소공동,소공동,봉래동1가,1102052,1114052000,19880423,1114011900
103,서울특별시,중구,소공동,소공동,서소문동,1102052,1114052000,19880423,1114016600
104,서울특별시,중구,소공동,소공동,정동,1102052,1114052000,19880423,1114016700
105,서울특별시,중구,소공동,소공동,순화동,1102052,1114052000,19880423,1114016800
106,서울특별시,중구,소공동,소공동,의주로1가,1102052,1114052000,19880423,1114016900
107,서울특별시,중구,소공동,소공동,충정로1가,1102052,1114052000,19880423,1114017000
108,서울특별시,중구,회현동,회현동,남창동,1102054,1114054000,19880423,1114011200
109,서울특별시,중구,회현동,회현동,남대문로3가,1102054,1114054000,19880423,1114011600
110,서울특별시,중구,회현동,회현동,남대문로4가,1102054,1114054000,19880423,1114011700
111,서울특별시,중구,회현동,회현동,남대문로5가,1102054,1114054000,19880423,1114011800
112,서울특별시,중구,회현동,회현동,봉래동1가,1102054,1114054000,19880423,1114011900
113,서울특별시,중구,회현동,회현동,봉래동2가,1102054,1114054000,19880423,1114012000
114,서울특별시,중구,회현동,회현동,회현동1가,1102054,1114054000,19880423,1114012100
115,서울특별시,중구,회현동,회현동,회현동2가,1102054,1114054000,19880423,1114012200
116,서울특별시,중구,회현동,회현동,충무로1가,1102054,1114054000,19880423,1114012400
117,서울특별시,중구,회현동,회현동,순화동,1102054,1114054000,19880423,1114016800
118,서울특별시,중구,명동,명동,무교동,1102055,1114055000,19980914,1114010100
119,서울특별시,중구,명동,명동,다동,1102055,1114055000,19980914,1114010200
120,서울특별시,중구,명동,명동,태평로1가,1102055,1114055000,19980914,1114010300
121,서울특별시,중구,명동,명동,을지로1가,1102055,1114055000,19980914,1114010400
122,서울특별시,중구,명동,명동,을지로2가,1102055,1114055000,19980914,1114010500
123,서울특별시,중구,명동,명동,남대문로1가,1102055,1114055000,19980914,1114010600
124,서울특별시,중구,명동,명동,삼각동,1102055,1114055000,19980914,1114010700
125,서울특별시,중구,명동,명동,수하동,1102055,1114055000,19980914,1114010800
126,서울특별시,중구,명동,명동,장교동,1102055,1114055000,19980914,1114010900
127,서울특별시,중구,명동,명동,수표동,1102055,1114055000,19980914,1114011000
128,서울특별시,중구,명동,명동,남대문로2가,1102055,1114055000,19980914,1114011500
129,서울특별시,중구,명동,명동,회현동1가,1102055,1114055000,19980914,1114012100
130,서울특별시,중구,명동,명동,회현동2가,1102055,1114055000,19980914,1114012200
131,서울특별시,중구,명동,명동,회현동3가,1102055,1114055000,19980914,1114012300
132,서울특별시,중구,명동,명동,충무로1가,1102055,1114055000,19980914,1114012400
133,서울특별시,중구,명동,명동,충무로2가,1102055,1114055000,19980914,1114012500
134,서울특별시,중구,명동,명동,명동1가,1102055,1114055000,19980914,1114012600
135,서울특별시,중구,명동,명동,명동2가,1102055,1114055000,19980914,1114012700
136,서울특별시,중구,명동,명동,남산동1가,1102055,1114055000,19980914,1114012800
137,서울특별시,중구,명동,명동,남산동2가,1102055,1114055000,19980914,1114012900
138,서울특별시,중구,명동,명동,남산동3가,1102055,1114055000,19980914,1114013000
139,서울특별시,중구,명동,명동,저동1가,1102055,1114055000,19980914,1114013100
140,서울특별시,중구,명동,명동,예장동,1102055,1114055000,19980914,1114014200
141,서울특별시,중구,필동,필동,충무로4가,1102057,1114057000,19980914,1114013200
142,서울특별시,중구,필동,필동,충무로5가,1102057,1114057000,19980914,1114013300
143,서울특별시,중구,필동,필동,묵정동,1102057,1114057000,19980914,1114013600
144,서울특별시,중구,필동,필동,필동1가,1102057,1114057000,19980914,1114013700
145,서울특별시,중구,필동,필동,필동2가,1102057,1114057000,19980914,1114013800
146,서울특별시,중구,필동,필동,필동3가,1102057,1114057000,19980914,1114013900
147,서울특별시,중구,필동,필동,남학동,1102057,1114057000,19980914,1114014000
148,서울특별시,중구,필동,필동,주자동,1102057,1114057000,19980914,1114014100
149,서울특별시,중구,필동,필동,예장동,1102057,1114057000,19980914,1114014200
150,서울특별시,중구,필동,필동,장충동2가,1102057,1114057000,19980914,1114014400
151,서울특별시,중구,필동,필동,충무로3가,1102057,1114057000,19980914,1114015800
152,서울특별시,중구,장충동,장충동,묵정동,1102058,1114058000,19880423,1114013600
153,서울특별시,중구,장충동,장충동,장충동1가,1102058,1114058000,19880423,1114014300
154,서울특별시,중구,장충동,장충동,장충동2가,1102058,1114058000,19880423,1114014400
155,서울특별시,중구,광희동,광희동,충무로4가,1102059,1114059000,19980914,1114013200
156,서울특별시,중구,광희동,광희동,충무로5가,1102059,1114059000,19980914,1114013300
157,서울특별시,중구,광희동,광희동,인현동2가,1102059,1114059000,19980914,1114013400
158,서울특별시,중구,광희동,광희동,예관동,1102059,1114059000,19980914,1114013500
159,서울특별시,중구,광희동,광희동,광희동1가,1102059,1114059000,19980914,1114014500
160,서울특별시,중구,광희동,광희동,광희동2가,1102059,1114059000,19980914,1114014600
161,서울특별시,중구,광희동,광희동,쌍림동,1102059,1114059000,19980914,1114014700
162,서울특별시,중구,광희동,광희동,을지로6가,1102059,1114059000,19980914,1114014800
163,서울특별시,중구,광희동,광희동,을지로7가,1102059,1114059000,19980914,1114014900
164,서울특별시,중구,광희동,광희동,오장동,1102059,1114059000,19980914,1114015400
165,서울특별시,중구,을지로동,을지로동,을지로4가,1102060,1114060500,20050315,1114015000
166,서울특별시,중구,을지로동,을지로동,을지로5가,1102060,1114060500,20050315,1114015100
167,서울특별시,중구,을지로동,을지로동,주교동,1102060,1114060500,20050315,1114015200
168,서울특별시,중구,을지로동,을지로동,방산동,1102060,1114060500,20050315,1114015300
169,서울특별시,중구,을지로동,을지로동,을지로3가,1102060,1114060500,20050315,1114015500
170,서울특별시,중구,을지로동,을지로동,입정동,1102060,1114060500,20050315,1114015600
171,서울특별시,중구,을지로동,을지로동,산림동,1102060,1114060500,20050315,1114015700
172,서울특별시,중구,을지로동,을지로동,초동,1102060,1114060500,20050315,1114015900
173,서울특별시,중구,을지로동,을지로동,인현동1가,1102060,1114060500,20050315,1114016000
174,서울특별시,중구,을지로동,을지로동,저동2가,1102060,1114060500,20050315,1114016100
175,서울특별시,중구,신당동,신당동,신당동,1102069,1114061500,20130720,1114016200
176,서울특별시,중구,신당동,신당동,흥인동,1102069,1114061500,20130720,1114016300
177,서울특별시,중구,신당동,신당동,무학동,1102069,1114061500,20130720,1114016400
178,서울특별시,중구,다산동,다산동,신당동,1102070,1114062500,20130720,1114016200
179,서울특별시,중구,약수동,약수동,신당동,1102071,1114063500,20130720,1114016200
180,서울특별시,중구,청구동,청구동,신당동,1102072,1114064500,20130720,1114016200
181,서울특별시,중구,신당5동,신당제5동,신당동,1102065,1114065000,19880423,1114016200
182,서울특별시,중구,동화동,동화동,신당동,1102073,1114066500,20130720,1114016200
183,서울특별시,중구,황학동,황학동,황학동,1102067,1114067000,19880423,1114016500
184,서울특별시,중구,중림동,중림동,중림동,1102068,1114068000,19880423,1114017100
185,서울특별시,중구,중림동,중림동,의주로2가,1102068,1114068000,19880423,1114017200
186,서울특별시,중구,중림동,중림동,만리동1가,1102068,1114068000,19880423,1114017300
187,서울특별시,중구,중림동,중림동,만리동2가,1102068,1114068000,19880423,1114017400
188,서울특별시,용산구,용산구,용산구,용산구,11030,1117000000,19880423,1117000000
189,서울특별시,용산구,후암동,후암동,후암동,1103051,1117051000,19880423,1117010100
190,서울특별시,용산구,용산2가동,용산2가동,용산동2가,1103052,1117052000,19880423,1117010200
191,서울특별시,용산구,용산2가동,용산2가동,용산동4가,1103052,1117052000,19880423,1117010300
192,서울특별시,용산구,남영동,남영동,갈월동,1103053,1117053000,19880423,1117010400
193,서울특별시,용산구,남영동,남영동,남영동,1103053,1117053000,19880423,1117010500
194,서울특별시,용산구,남영동,남영동,용산동1가,1103053,1117053000,19880423,1117010600
195,서울특별시,용산구,남영동,남영동,동자동,1103053,1117053000,19880423,1117010700
196,서울특별시,용산구,청파동,청파동,서계동,1103071,1117055500,20080630,1117010800
197,서울특별시,용산구,청파동,청파동,청파동1가,1103071,1117055500,20080630,1117010900
198,서울특별시,용산구,청파동,청파동,청파동2가,1103071,1117055500,20080630,1117011000
199,서울특별시,용산구,청파동,청파동,청파동3가,1103071,1117055500,20080630,1117011100
200,서울특별시,용산구,원효로1동,원효로제1동,원효로1가,1103072,1117056000,19880423,1117011200
201,서울특별시,용산구,원효로1동,원효로제1동,원효로2가,1103072,1117056000,19880423,1117011300
202,서울특별시,용산구,원효로1동,원효로제1동,문배동,1103072,1117056000,19880423,1117012200
203,서울특별시,용산구,원효로1동,원효로제1동,신계동,1103072,1117056000,19880423,1117012300
204,서울특별시,용산구,원효로2동,원효로제2동,신창동,1103057,1117057000,19880423,1117011400
205,서울특별시,용산구,원효로2동,원효로제2동,산천동,1103057,1117057000,19880423,1117011500
206,서울특별시,용산구,원효로2동,원효로제2동,청암동,1103057,1117057000,19880423,1117011600
207,서울특별시,용산구,원효로2동,원효로제2동,원효로3가,1103057,1117057000,19880423,1117011700
208,서울특별시,용산구,원효로2동,원효로제2동,원효로4가,1103057,1117057000,19880423,1117011800
209,서울특별시,용산구,효창동,효창동,효창동,1103058,1117058000,19880423,1117011900
210,서울특별시,용산구,용문동,용문동,도원동,1103059,1117059000,19880423,1117012000
211,서울특별시,용산구,용문동,용문동,용문동,1103059,1117059000,19880423,1117012100
212,서울특별시,용산구,한강로동,한강로동,한강로1가,1103073,1117062500,20080630,1117012400
213,서울특별시,용산구,한강로동,한강로동,한강로2가,1103073,1117062500,20080630,1117012500
214,서울특별시,용산구,한강로동,한강로동,용산동3가,1103073,1117062500,20080630,1117012600
215,서울특별시,용산구,한강로동,한강로동,용산동5가,1103073,1117062500,20080630,1117012700
216,서울특별시,용산구,한강로동,한강로동,한강로3가,1103073,1117062500,20080630,1117012800
217,서울특별시,용산구,이촌1동,이촌제1동,이촌동,1103063,1117063000,19880423,1117012900
218,서울특별시,용산구,이촌2동,이촌제2동,이촌동,1103064,1117064000,19880423,1117012900
219,서울특별시,용산구,이태원1동,이태원제1동,이태원동,1103065,1117065000,19880423,1117013000
220,서울특별시,용산구,이태원2동,이태원제2동,이태원동,1103066,1117066000,19880423,1117013000
221,서울특별시,용산구,한남동,한남동,한남동,1103074,1117068500,20080630,1117013100
222,서울특별시,용산구,서빙고동,서빙고동,동빙고동,1103069,1117069000,19880423,1117013200
223,서울특별시,용산구,서빙고동,서빙고동,서빙고동,1103069,1117069000,19880423,1117013300
224,서울특별시,용산구,서빙고동,서빙고동,주성동,1103069,1117069000,19880423,1117013400
225,서울특별시,용산구,서빙고동,서빙고동,용산동6가,1103069,1117069000,19880423,1117013500
226,서울특별시,용산구,보광동,보광동,보광동,1103070,1117070000,19880423,1117013600
227,서울특별시,성동구,성동구,성동구,성동구,11040,1120000000,19880423,1120000000
228,서울특별시,성동구,왕십리2동,왕십리제2동,하왕십리동,1104052,1120052000,19880423,1120010200
229,서울특별시,성동구,왕십리도선동,왕십리도선동,상왕십리동,1104071,1120053500,20080811,1120010100
230,서울특별시,성동구,왕십리도선동,왕십리도선동,하왕십리동,1104071,1120053500,20080811,1120010200
231,서울특별시,성동구,왕십리도선동,왕십리도선동,홍익동,1104071,1120053500,20080811,1120010300
232,서울특별시,성동구,왕십리도선동,왕십리도선동,도선동,1104071,1120053500,20080811,1120010400
233,서울특별시,성동구,마장동,마장동,마장동,1104054,1120054000,19880423,1120010500
234,서울특별시,성동구,사근동,사근동,사근동,1104055,1120055000,19880423,1120010600
235,서울특별시,성동구,사근동,사근동,행당동,1104055,1120055000,19880423,1120010700
236,서울특별시,성동구,행당1동,행당제1동,행당동,1104056,1120056000,19880423,1120010700
237,서울특별시,성동구,행당2동,행당제2동,행당동,1104057,1120057000,19880423,1120010700
238,서울특별시,성동구,응봉동,응봉동,응봉동,1104058,1120058000,19880423,1120010800
239,서울특별시,성동구,금호1가동,금호1가동,금호동1가,1104059,1120059000,19880423,1120010900
240,서울특별시,성동구,금호2·3가동,금호2·3가동,금호동2가,1104072,1120061500,20080811,1120011000
241,서울특별시,성동구,금호2·3가동,금호2·3가동,금호동3가,1104072,1120061500,20080811,1120011100
242,서울특별시,성동구,금호4가동,금호4가동,금호동4가,1104062,1120062000,19880423,1120011200
243,서울특별시,성동구,옥수동,옥수동,옥수동,1104073,1120064500,20080811,1120011300
244,서울특별시,성동구,성수1가1동,성수1가제1동,성수동1가,1104065,1120065000,19880423,1120011400
245,서울특별시,성동구,성수1가2동,성수1가제2동,성수동1가,1104066,1120066000,19880423,1120011400
246,서울특별시,성동구,성수2가1동,성수2가제1동,성수동2가,1104067,1120067000,19880423,1120011500
247,서울특별시,성동구,성수2가3동,성수2가제3동,성수동2가,1104068,1120069000,19880423,1120011500
248,서울특별시,성동구,송정동,송정동,송정동,1104069,1120072000,19880423,1120011800
249,서울특별시,성동구,용답동,용답동,송정동,1104070,1120079000,19880423,1120011800
250,서울특별시,성동구,용답동,용답동,용답동,1104070,1120079000,19880423,1120012200
251,서울특별시,광진구,광진구,광진구,광진구,11050,1121500000,19950301,1121500000
